title,author,pubdate,play_volume,barrage,classification,likes,coins,collect,share,url
【巨食强森】超有创意！纯巧克力“哑铃蛋糕”制作过程,TheRock_Johnson,2021-05-21 15:21:15,9.4,120弹幕,巨石强森&下午茶&减肥&美食&美食记录&初夏美味发现家&巧克力&生活记录&点心&美食vlog&创意美食&艺术蛋糕,1.2万,1057,616,381,https://b23.tv/BV1hN411Z7KJ
我和妈妈第一次尝试潮汕牛肉火锅！不敢相信这个口感？,Amy艾米饭,2021-05-18 20:00:09,27.9,2010弹幕,火锅&试吃&吃货&美食&美食测评&VLOG&生活&测评&潮汕&潮汕牛肉火锅,1.2万,2469,862,410,https://b23.tv/BV1MK4y1G7aG
俄罗斯烧烤老爹：战斗民族“网红菜”西瓜鸡，连炸带烤忙到天黑,俄罗斯烧烤老爹,2021-05-19 16:21:50,9.6,872弹幕,俄罗斯&美食&美食制作&五一美食嗨不停&烤肉&料理制作&战斗民族&美食vlog&炸鸡&打卡挑战,9436,2283,850,217,https://b23.tv/BV12h411v7p9
10元17个菜的路边快餐，不限量自己打，老板不会亏吗？,农民工川哥,2021-05-19 18:00:11,13.6,282弹幕,吃货&美食&美食记录&自助餐&路边摊&工地&快餐&农民工,6370,1067,193,43,https://b23.tv/BV1sq4y1E74V
俄罗斯高加索山脉旁野炊炖肉，烤肉搭配红酒和朋友一起吃！,高加索大叔GEORGY,2021-05-19 17:18:24,10.4,1686弹幕,烹饪&俄罗斯&家常菜&美食&美食制作&初夏逛吃大会&烤肉&战斗民族&制作教程&美食vlog&炖肉,8388,1860,526,360,https://b23.tv/BV1Z64y1d7nD
海底捞攻略｜海底捞，两个半份真的比一个整份多吗？,海底捞大作战,2021-05-18 16:34:01,20.4,31弹幕,火锅&探店&美食&美食侦探&海底捞&美食攻略&省钱攻略,1404,14,145,660,https://b23.tv/BV15q4y1E7Kv
风味十足！这才是真正的培根，以前吃的都不算数！,食肉汉子MeatMan,2021-05-19 17:00:07,10.9,283弹幕,烹饪&厨艺&美食&美食制作&五一美食嗨不停&肉&料理制作&深夜食堂&美食vlog&食肉汉子&培根,4881,1854,1298,534,https://b23.tv/BV15K4y1G7BD
特别难吃。,刘庸干净又卫生,2021-05-19 16:07:29,14.1,166弹幕,街头美食&探店&美食&美食侦探&街头小吃,4238,157,147,154,https://b23.tv/BV1h64y1d7XB
华农兄弟：520快到了，给老婆炖只鸭，烤只鸡，再准备了一个特别的礼物,华农兄弟,2021-05-16 11:30:18,169.7,4.3万弹幕,美食&田园美食&520告白新花样&生活&关心牙齿关爱家人&烤鸡&华农&广告鬼才&萌牙家&华农兄弟&炖鸭,14.3万,4.6万,8271,8588,https://b23.tv/BV1i541137ES
大哥要吃牙签羊肉，让多给点儿，不差钱儿，大厨竟然给这么多，能卖多少钱啊？,大嘴儿美食挠儿哥,2021-05-19 19:30:20,13.2,139弹幕,美食&美食记录&美食vlog&东北特色美食&东北饭店风情&东北老板娘&牙签羊肉正确做法&东北菜,3865,286,241,71,https://b23.tv/BV1bK4y1977v
都说牛肝要用锅底抹黑才好吃，30块整一颗来烧，味道果然名不虚传,乡村食叔,2021-05-02 15:16:10,406.5,7855弹幕,小吃&农村&吃货&美食&田园美食&吃播&吃肉&猪肝&乡村美食&烹饪技巧&农村美食&牛肝,7.0万,5377,5038,4619,https://b23.tv/BV1RQ4y1Z7JL
